"","Permit.No","Facility","End.Date","Outfall","Expiration","Parameter","No.Discharge","Avg","Max","Monitoring.Location","Units","Mon.Period","X__1","X__2","X__3","X__4","Facility.Name","Param","Limit.Flag","Mon.Date","Daily.Value","Unit","Mon.Locat","Out..","Mon.Freq","Facility.Type","Description"
"9417","1037001","INDEPENDENCE CITY OF STP",2013-05-31,"001",2007-11-24,"FLOW",NA,2.4496484,5.4865,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9418","1037001","INDEPENDENCE CITY OF STP",2013-04-30,"001",2007-11-24,"FLOW",NA,1.9753767,3.9098,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9419","1037001","INDEPENDENCE CITY OF STP",2013-03-31,"001",2007-11-24,"FLOW",NA,1.2890355,2.0991,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9420","1037001","INDEPENDENCE CITY OF STP",2013-02-28,"001",2007-11-24,"FLOW",NA,0.9535643,1.1674,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9421","1037001","INDEPENDENCE CITY OF STP",2013-01-31,"001",2007-11-24,"FLOW",NA,0.8886129,1.2281,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9422","1037001","INDEPENDENCE CITY OF STP",2012-12-31,"001",2007-11-24,"FLOW",NA,0.8491097,0.9199,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9423","1037001","INDEPENDENCE CITY OF STP",2012-11-30,"001",2007-11-24,"FLOW",NA,0.9040367,1.0306,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9424","1037001","INDEPENDENCE CITY OF STP",2012-10-31,"001",2007-11-24,"FLOW",NA,0.9129,1.2391,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9425","1037001","INDEPENDENCE CITY OF STP",2012-09-30,"001",2007-11-24,"FLOW",NA,0.866,0.9608,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9426","1037001","INDEPENDENCE CITY OF STP",2012-08-31,"001",2007-11-24,"FLOW",NA,0.9028,1.0158,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9427","1037001","INDEPENDENCE CITY OF STP",2012-07-31,"001",2007-11-24,"FLOW",NA,0.9319,1.0299,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9428","1037001","INDEPENDENCE CITY OF STP",2012-06-30,"001",2007-11-24,"FLOW",NA,1.028,1.2026,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9429","1037001","INDEPENDENCE CITY OF STP",2012-05-31,"001",2007-11-24,"FLOW",NA,1.2634,1.483,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9430","1037001","INDEPENDENCE CITY OF STP",2012-04-30,"001",2007-11-24,"FLOW",NA,1.2291,1.4145,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9431","1037001","INDEPENDENCE CITY OF STP",2012-03-31,"001",2007-11-24,"FLOW",NA,1.252,1.3499,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9432","1037001","INDEPENDENCE CITY OF STP",2012-02-29,"001",2007-11-24,"FLOW",NA,1.1452,1.3331,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9433","1037001","INDEPENDENCE CITY OF STP",2012-01-31,"001",2007-11-24,"FLOW",NA,1.0859,1.2127,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9434","1037001","INDEPENDENCE CITY OF STP",2011-12-31,"001",2007-11-24,"FLOW",NA,1.1653,1.4043,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9435","1037001","INDEPENDENCE CITY OF STP",2011-11-30,"001",2007-11-24,"FLOW",NA,1.0924,1.311,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9436","1037001","INDEPENDENCE CITY OF STP",2011-10-31,"001",2007-11-24,"FLOW",NA,1.0252,1.174,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9437","1037001","INDEPENDENCE CITY OF STP",2011-09-30,"001",2007-11-24,"FLOW",NA,1.1501,1.4523,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9438","1037001","INDEPENDENCE CITY OF STP",2011-08-31,"001",2007-11-24,"FLOW",NA,1.1512,1.363,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9439","1037001","INDEPENDENCE CITY OF STP",2011-07-31,"001",2007-11-24,"FLOW",NA,1.2698,1.9458,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9440","1037001","INDEPENDENCE CITY OF STP",2011-06-30,"001",2007-11-24,"FLOW",NA,1.3906,1.7422,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9441","1037001","INDEPENDENCE CITY OF STP",2011-05-31,"001",2007-11-24,"FLOW",NA,1.4814,1.8838,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9442","1037001","INDEPENDENCE CITY OF STP",2011-04-30,"001",2007-11-24,"FLOW",NA,1.5806,2.3424,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9443","1037001","INDEPENDENCE CITY OF STP",2011-03-31,"001",2007-11-24,"FLOW",NA,1.7243,2.3885,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9444","1037001","INDEPENDENCE CITY OF STP",2011-02-28,"001",2007-11-24,"FLOW",NA,1.3477,2.3111,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9445","1037001","INDEPENDENCE CITY OF STP",2011-01-31,"001",2007-11-24,"FLOW",NA,1.0271,1.16,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9446","1037001","INDEPENDENCE CITY OF STP",2010-12-31,"001",2007-11-24,"FLOW",NA,1.033,1.3476,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9447","1037001","INDEPENDENCE CITY OF STP",2010-11-30,"001",2007-11-24,"FLOW",NA,1.1235,1.2828,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9448","1037001","INDEPENDENCE CITY OF STP",2010-10-31,"001",2007-11-24,"FLOW",NA,1.2375,1.395,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9449","1037001","INDEPENDENCE CITY OF STP",2010-09-30,"001",2007-11-24,"FLOW",NA,1.4151,1.7501,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9450","1037001","INDEPENDENCE CITY OF STP",2010-08-31,"001",2007-11-24,"FLOW",NA,1.805,2.3662,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9451","1037001","INDEPENDENCE CITY OF STP",2010-07-31,"001",2007-11-24,"FLOW",NA,2.8051,8.756,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9452","1037001","INDEPENDENCE CITY OF STP",2010-06-30,"001",2007-11-24,"FLOW",NA,1.8375,2.8825,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9453","1037001","INDEPENDENCE CITY OF STP",2010-05-31,"001",2007-11-24,"FLOW",NA,1.6641,2.754,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9454","1037001","INDEPENDENCE CITY OF STP",2010-04-30,"001",2007-11-24,"FLOW",NA,1.5805,2.0833,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9455","1037001","INDEPENDENCE CITY OF STP",2010-03-31,"001",2007-11-24,"FLOW",NA,2.0002,3.6757,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9456","1037001","INDEPENDENCE CITY OF STP",2010-02-28,"001",2007-11-24,"FLOW",NA,1.0828,1.2163,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9457","1037001","INDEPENDENCE CITY OF STP",2010-01-31,"001",2007-11-24,"FLOW",NA,1.2724,1.5403,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9458","1037001","INDEPENDENCE CITY OF STP",2009-12-31,"001",2007-11-24,"FLOW",NA,1.3275,2.2684,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9459","1037001","INDEPENDENCE CITY OF STP",2009-11-30,"001",2007-11-24,"FLOW",NA,1.536,2.1974,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9460","1037001","INDEPENDENCE CITY OF STP",2009-10-31,"001",2007-11-24,"FLOW",NA,1.5916,3.1945,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9461","1037001","INDEPENDENCE CITY OF STP",2009-09-30,"001",2007-11-24,"FLOW",NA,1.1352,1.327,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9462","1037001","INDEPENDENCE CITY OF STP",2009-08-31,"001",2007-11-24,"FLOW",NA,1.3685,1.888,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9463","1037001","INDEPENDENCE CITY OF STP",2009-07-31,"001",2007-11-24,"FLOW",NA,1.2176,1.56,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9464","1037001","INDEPENDENCE CITY OF STP",2009-06-30,"001",2007-11-24,"FLOW",NA,1.1726,1.2706,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9465","1037001","INDEPENDENCE CITY OF STP",2009-05-31,"001",2007-11-24,"FLOW",NA,1.4295,1.8449,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9466","1037001","INDEPENDENCE CITY OF STP",2009-04-30,"001",2007-11-24,"FLOW",NA,1.3485,3.076,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9467","1037001","INDEPENDENCE CITY OF STP",2009-03-31,"001",2007-11-24,"FLOW",NA,1.2971,2.233,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9468","1037001","INDEPENDENCE CITY OF STP",2009-02-28,"001",2007-11-24,"FLOW",NA,1.0405,1.3642,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9469","1037001","INDEPENDENCE CITY OF STP",2009-01-31,"001",2007-11-24,"FLOW",NA,0.8627,0.9778,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9470","1037001","INDEPENDENCE CITY OF STP",2008-12-31,"001",2007-11-24,"FLOW",NA,0.8761,1.1347,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9471","1037001","INDEPENDENCE CITY OF STP",2008-11-30,"001",2007-11-24,"FLOW",NA,0.9453,1.154,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9472","1037001","INDEPENDENCE CITY OF STP",2008-10-31,"001",2007-11-24,"FLOW",NA,0.9675,1.0886,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9473","1037001","INDEPENDENCE CITY OF STP",2008-09-30,"001",2007-11-24,"FLOW",NA,1.047,1.1713,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9474","1037001","INDEPENDENCE CITY OF STP",2008-08-31,"001",2007-11-24,"FLOW",NA,1.1916,1.425,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9475","1037001","INDEPENDENCE CITY OF STP",2008-07-31,"001",2007-11-24,"FLOW",NA,1.657,1.9697,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9476","1037001","INDEPENDENCE CITY OF STP",2008-06-30,"001",2007-11-24,"FLOW",NA,3.4246,8.004,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9477","1037001","INDEPENDENCE CITY OF STP",2008-05-31,"001",2007-11-24,"FLOW",NA,2.0968,3.3916,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9478","1037001","INDEPENDENCE CITY OF STP",2008-04-30,"001",2007-11-24,"FLOW",NA,2.8019,6.2136,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9479","1037001","INDEPENDENCE CITY OF STP",2008-03-31,"001",2007-11-24,"FLOW",NA,1.7197,2.842,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9480","1037001","INDEPENDENCE CITY OF STP",2008-02-29,"001",2007-11-24,"FLOW",NA,0.981,1.0928,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9481","1037001","INDEPENDENCE CITY OF STP",2008-01-31,"001",2007-11-24,"FLOW",NA,1.0307,1.1817,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9482","1037001","INDEPENDENCE CITY OF STP",2007-12-31,"001",2007-11-24,"FLOW",NA,0.9902387,1.1275,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9483","1037001","INDEPENDENCE CITY OF STP",2007-11-30,"001",2007-11-24,"FLOW",NA,1.1227,1.2958,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9484","1037001","INDEPENDENCE CITY OF STP",2007-10-31,"001",2007-11-24,"FLOW",NA,1.4642,1.977,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9485","1037001","INDEPENDENCE CITY OF STP",2007-09-30,"001",2007-11-24,"FLOW",NA,1.3328,1.6497,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9486","1037001","INDEPENDENCE CITY OF STP",2007-08-31,"001",2007-11-24,"FLOW",NA,1.6246,3.3121,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9487","1037001","INDEPENDENCE CITY OF STP",2007-07-31,"001",2007-11-24,"FLOW",NA,1.0725,1.438,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9488","1037001","INDEPENDENCE CITY OF STP",2007-06-30,"001",2007-11-24,"FLOW",NA,1.3088,1.8562,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9489","1037001","INDEPENDENCE CITY OF STP",2007-05-31,"001",2007-11-24,"FLOW",NA,1.2531,1.5315,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9490","1037001","INDEPENDENCE CITY OF STP",2007-04-30,"001",2007-11-24,"FLOW",NA,1.6289,2.3502,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9491","1037001","INDEPENDENCE CITY OF STP",2007-03-31,"001",2007-11-24,"FLOW",NA,1.3273,1.7856,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9492","1037001","INDEPENDENCE CITY OF STP",2007-02-28,"001",2007-11-24,"FLOW",NA,0.8714,0.9888,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9493","1037001","INDEPENDENCE CITY OF STP",2007-01-31,"001",2007-11-24,"FLOW",NA,0.9117,1.105,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9494","1037001","INDEPENDENCE CITY OF STP",2006-12-31,"001",2007-11-24,"FLOW",NA,0.9256,1.089,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9495","1037001","INDEPENDENCE CITY OF STP",2006-11-30,"001",2007-11-24,"FLOW",NA,0.8479,1.028,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9496","1037001","INDEPENDENCE CITY OF STP",2006-10-31,"001",2007-11-24,"FLOW",NA,0.847,0.9953,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9497","1037001","INDEPENDENCE CITY OF STP",2006-09-30,"001",2007-11-24,"FLOW",NA,0.8956,1.1752,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9498","1037001","INDEPENDENCE CITY OF STP",2006-08-31,"001",2007-11-24,"FLOW",NA,0.8423,0.93,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9499","1037001","INDEPENDENCE CITY OF STP",2006-07-31,"001",2007-11-24,"FLOW",NA,0.8818,1.179,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9500","1037001","INDEPENDENCE CITY OF STP",2006-06-30,"001",2007-11-24,"FLOW",NA,0.9261,1.014,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9501","1037001","INDEPENDENCE CITY OF STP",2006-05-31,"001",2007-11-24,"FLOW",NA,1.1161,1.41,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9502","1037001","INDEPENDENCE CITY OF STP",2006-04-30,"001",2007-11-24,"FLOW",NA,1.3252,2.288,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9503","1037001","INDEPENDENCE CITY OF STP",2006-03-31,"001",2007-11-24,"FLOW",NA,0.955,1.292,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9504","1037001","INDEPENDENCE CITY OF STP",2006-02-28,"001",2007-11-24,"FLOW",NA,0.925,1.03,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9505","1037001","INDEPENDENCE CITY OF STP",2006-01-31,"001",2007-11-24,"FLOW",NA,1.041,1.337,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9506","1037001","INDEPENDENCE CITY OF STP",2005-11-30,"001",2007-11-24,"FLOW",NA,0.935,1.09,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9507","1037001","INDEPENDENCE CITY OF STP",2005-08-31,"001",2007-11-24,"FLOW",NA,1.057,1.195,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9508","1037001","INDEPENDENCE CITY OF STP",2005-05-31,"001",2007-11-24,"FLOW",NA,1.169,1.379,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9509","1037001","INDEPENDENCE CITY OF STP",2005-04-30,"001",2007-11-24,"FLOW",NA,1.142,1.281,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9510","1037001","INDEPENDENCE CITY OF STP",2005-03-31,"001",2007-11-24,"FLOW",NA,1.157,1.424,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9511","1037001","INDEPENDENCE CITY OF STP",2004-12-31,"001",2007-11-24,"FLOW",NA,1.065,1.213,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9512","1037001","INDEPENDENCE CITY OF STP",2004-09-30,"001",2007-11-24,"FLOW",NA,1.092,1.24,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9513","1037001","INDEPENDENCE CITY OF STP",2004-07-31,"001",2007-11-24,"FLOW",NA,2.08,4.26,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9514","1037001","INDEPENDENCE CITY OF STP",2004-06-30,"001",2007-11-24,"FLOW",NA,2.281,3.639,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9515","1037001","INDEPENDENCE CITY OF STP",2002-12-31,"001",2007-11-24,"FLOW",NA,1.263,1.403,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9516","1037001","INDEPENDENCE CITY OF STP",2002-11-30,"001",2007-11-24,"FLOW",NA,1.287,1.435,"EFFLUENT AFTER DISINFECTION","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9517","9133001","INDIANOLA CITY OF STP (NORTH)",2018-01-31,"001",2007-01-01,"FLOW",NA,1.1592903,1.624,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9518","9133001","INDIANOLA CITY OF STP (NORTH)",2017-12-31,"001",2007-01-01,"FLOW",NA,1.0432903,1.749,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9519","9133001","INDIANOLA CITY OF STP (NORTH)",2017-11-30,"001",2007-01-01,"FLOW",NA,1.104,1.446,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9520","9133001","INDIANOLA CITY OF STP (NORTH)",2017-10-31,"001",2007-01-01,"FLOW",NA,1.2507741,1.901,"FINAL EFFLUENT","MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
